,index,name,price,mileage,ex_color,in_color,drivetrain,mpg,fuel_type,transmission,engine
752,16,2018 Mazda CX-5 Grand Touring,27500,31846, Jet Black Mica , Black , Front-wheel Drive ,25–31,Gasoline ,6-Speed Automatic,2.5L I4 16V GDI DOHC
753,17,2020 Lexus GX 460 Base,57998,35879, Claret Mica , Sepia , Four-wheel Drive ,15–19,Gasoline ,6-Speed Automatic,4.6L V8 32V MPFI DOHC
754,18,2015 Jaguar F-TYPE R,54618,30529, Ultimate Black , Jet / Jet / Red , Rear-wheel Drive ,16–23,Gasoline ,8-Speed Automatic,5.0L V8 32V GDI DOHC Supercharged
755,19,2022 Audi Q5 45 S line quattro Premium,44995,15509, Navarra Blue Metallic , Atlas Beige , All-wheel Drive ,None,Gasoline ,Automatic,2.0L I4 16V GDI DOHC Turbo
756,0,2020 Hyundai Sonata Limited,34999,12604, Quartz White , Dark Gray , Front-wheel Drive ,27–36,Gasoline ,8-Speed Automatic,1.6L I4 16V PDI DOHC Turbo
757,1,2021 GMC Yukon Denali,84994,12623, Onyx Black , Jet Black , Four-wheel Drive ,14–19,Gasoline ,10-Speed Automatic,6.2L V8 16V GDI OHV
758,2,2016 Hyundai Accent SE,12525,89689, Boston Red , Gray , Front-wheel Drive ,26–37,Gasoline ,6-Speed Automatic,1.6L I4 16V GDI DOHC
759,3,2020 Mercedes-Benz CLA 250 Base,38995,13588, Polar White , – , Front-wheel Drive ,25–35,Gasoline ,7-Speed Automatic with Auto-Shift,2.0L I4 16V GDI DOHC Turbo
760,4,2018 Lexus RX 350 RX 350,40473,47259, Eminent White Pearl , Parchment , Front-wheel Drive ,20–27,Gasoline ,8-Speed Automatic,3.5L V6 24V GDI DOHC
761,5,2022 Nissan Pathfinder Platinum,54900,11366, White , Chestnut , Four-wheel Drive ,20–25,Gasoline ,Automatic,3.5L V6 24V GDI DOHC
762,6,2019 Subaru Impreza 2.0i,20443,65058, Island Blue Pearl , Black , All-wheel Drive ,24–31,Gasoline ,5-Speed Manual,2.0L H4 16V GDI DOHC
763,7,2022 Honda HR-V LX,27999,16471, Modern Steel Metallic , Black , Front-wheel Drive ,28–34,Gasoline ,Automatic CVT,1.8L I4 16V MPFI SOHC
764,8,2018 Ford F-150 Lariat,43980,51401, Oxford White , Black , Four-wheel Drive ,19–24,Gasoline ,10-Speed Automatic,5.0L V8 32V PDI DOHC
765,9,2021 Honda Pilot Special Edition,38557,21927, Modern Steel Metallic , Black , Front-wheel Drive ,20–27,Gasoline ,9-Speed Automatic,3.5L V6 24V GDI SOHC
766,10,2019 Maserati Ghibli Base,46480,19814, Black , Cuoio , Rear-wheel Drive ,17–24,Gasoline ,8-Speed Automatic,3.0L V6 24V GDI DOHC Twin Turbo
767,11,2019 Mazda CX-5 Grand Touring,30730,16198, Deep Crystal Blue Mica , Black , All-wheel Drive ,24–30,Gasoline ,6-Speed Automatic,2.5L I4 16V GDI DOHC
768,12,2019 RAM 1500 Big Horn,39000,43911, Diamond Black , Black , Four-wheel Drive ,19–24,Gasoline ,8-Speed Automatic,5.7L V8 16V MPFI OHV
769,13,2021 RAM 1500 Laramie,50500,16414, Granite Crystal Clearcoat Metallic , Black , Four-wheel Drive ,19–24,Gasoline ,8-Speed Automatic,5.7L V8 16V MPFI OHV
770,14,2019 Mazda Mazda3 AWD w/Preferred Package,26993,18756, Deep Crystal Blue Mica , Beige , All-wheel Drive ,24–32,Gasoline ,6-Speed Automatic,2.5L I4 16V GDI DOHC
771,15,2021 RAM 1500 Laramie,54998,18523, Delmonico Red Pearlcoat , Black , Four-wheel Drive ,15–21,Gasoline ,Automatic,8 Cylinder Engine
772,16,2019 BMW M550 i xDrive,56750,32064, Mediterranean Blue Metallic , Black , All-wheel Drive ,18–25,Gasoline ,8-Speed Automatic,4.4L V8 32V GDI DOHC Twin Turbo
773,17,2020 Mercedes-Benz GLE 450 AWD 4MATIC,61760,24900, Emerald Green Metallic , – , All-wheel Drive ,19–24,Gasoline ,9-Speed Automatic,3.0L I6 24V GDI DOHC Turbo
774,18,2021 BMW X5 xDrive40i,67314,12222, Arctic Gray Metallic , – , All-wheel Drive ,21–25,Gasoline ,8-Speed Automatic,3.0L I6 24V GDI DOHC Turbo
775,19,2017 Mercedes-Benz GLS 450 Base 4MATIC,43995,36888, Gray , – , All-wheel Drive ,19–22,Gasoline ,9-Speed Automatic,3.0L V6 24V GDI DOHC Twin Turbo
776,0,2021 Ford F-150 Lariat,56895,19295, Oxford White , Black , Four-wheel Drive ,19–24,Gasoline ,10-Speed Automatic,2.7L V6 24V PDI DOHC Twin Turbo
777,1,2019 GMC Terrain SLE,25900,64611, Satin Steel Metallic , Jet Black , All-wheel Drive ,24–28,Gasoline ,9-Speed Automatic,1.5L I4 16V GDI DOHC Turbo
778,2,2019 Mazda CX-9 Touring,32199,27261, Snowflake White Pearl Mica , Black , All-wheel Drive ,20–26,Gasoline ,6-Speed Automatic,2.5L I4 16V GDI DOHC Turbo
779,3,2018 Cadillac XT5 Luxury,30712,31369, Stellar Black Metallic , Jet Black , Front-wheel Drive ,19–26,Gasoline ,8-Speed Automatic,3.6L V6 24V GDI DOHC
780,4,2021 Lexus ES 250 250,41495,19138, Atomic Silver , Black , All-wheel Drive ,25–34,Gasoline ,8-Speed Automatic,2.5L I4 16V PDI DOHC
781,5,2018 Toyota RAV4 LE,25497,47684, Silver Sky Metallic , Black , Front-wheel Drive ,23–30,Gasoline ,6-Speed Automatic,2.5L I4 16V MPFI DOHC
782,6,2020 Jaguar E-PACE SE,47994,21699, Santorini Black , Ebony / Ebony , All-wheel Drive ,21–28,Gasoline ,Automatic,I4
783,7,2019 Honda CR-V EX-L,28749,35398, Crystal Black Pearl , Black , Front-wheel Drive ,28–34,Gasoline ,Automatic CVT,1.5L I4 16V GDI DOHC Turbo
784,8,2022 Land Rover Range Rover Evoque R-Dynamic SE,53900,11580, Eiger Grey , Ebony , All-wheel Drive ,20–27,Gasoline ,Automatic,I4
785,9,2020 Porsche Cayenne Base,78300,14520, Mahogany Metallic , Black , All-wheel Drive ,19–23,Gasoline ,8-Speed Automatic,3.0L V6 24V GDI DOHC Turbo
786,10,2019 Honda CR-V EX,31143,20399, Molten Lava Pearl , Ivory , All-wheel Drive ,27–33,Gasoline ,Automatic CVT,1.5L I4 16V GDI DOHC Turbo
787,11,2022 Ford F-350 King Ranch,91998,20049, Agate Black Metallic , Java , Four-wheel Drive ,None,Diesel ,10-Speed Automatic,6.7L V8 32V DDI OHV Turbo Diesel
788,12,2019 BMW 540 i xDrive,47185,29303, Imperial Blue Metallic , Cognac , All-wheel Drive ,21–29,Gasoline ,Automatic,Intercooled Turbo Premium Unleaded I-6 3.0 L/183
789,13,2021 Tesla Model Y Long Range,73917,19385, Pearl White Multi , Black , All-wheel Drive ,131–117,Electric ,1-Speed Automatic,Electric
790,14,2021 BMW 530 i,45995,24338, Black Sapphire Metallic , Black , Rear-wheel Drive ,25–33,Gasoline ,8-Speed Automatic,2.0L I4 16V GDI DOHC Turbo
791,15,2019 Acura MDX 3.5L,39460,18497, Modern Steel Metallic , Ebony , All-wheel Drive ,19–26,Gasoline ,9-Speed Automatic,3.5L V6 24V GDI SOHC
792,16,2019 Audi Q5 2.0T Premium,36700,16475, Brilliant Black , Atlas Beige / Gray , All-wheel Drive ,22–27,Gasoline ,7-Speed Automatic with Auto-Shift,2.0L I4 16V GDI DOHC Turbo
793,17,2017 BMW M4 Base,58000,24000, Black , Red , Rear-wheel Drive ,17–24,Gasoline Fuel ,Transmission w/Dual Shift Mode,425.0HP 3.0L Straight 6 Cylinder Engine Gasoline Fuel
794,18,2020 Lexus RX 350 Base,48521,36624, Eminent White Pearl , Parchment , Front-wheel Drive ,20–27,Gasoline ,8-Speed Automatic,3.5L V6 24V PDI DOHC
795,0,2019 Audi Q5 2.0T Premium,36700,16475, Brilliant Black , Atlas Beige / Gray , All-wheel Drive ,22–27,Gasoline ,7-Speed Automatic with Auto-Shift,2.0L I4 16V GDI DOHC Turbo
796,1,2017 BMW M4 Base,58000,24000, Black , Red , Rear-wheel Drive ,17–24,Gasoline Fuel ,Transmission w/Dual Shift Mode,425.0HP 3.0L Straight 6 Cylinder Engine Gasoline Fuel
797,2,2020 Lexus RX 350 Base,48521,36624, Eminent White Pearl , Parchment , Front-wheel Drive ,20–27,Gasoline ,8-Speed Automatic,3.5L V6 24V PDI DOHC
798,3,2019 Audi RS 5 2.9T,77895,10505, Glacier White Metallic , Black / Crescendo Red , All-wheel Drive ,18–27,Gasoline ,8-Speed Automatic,2.9L V6 24V GDI DOHC Twin Turbo
799,4,2013 Honda Accord EX-L,18890,54666, Black , Parchment , Front-wheel Drive ,21–34,Gasoline ,6-Speed Automatic,3.5L V6 24V MPFI SOHC
800,5,2019 Mercedes-Benz GLC 300 Base,46055,28739, Black , Black , Rear-wheel Drive ,22–27,Gasoline ,9-Speed Automatic,2.0L I4 16V GDI DOHC Turbo
801,6,2021 Tesla Model 3 Standard Range Plus,56462,13683, Pearl White , Black , Rear-wheel Drive ,150–133,– ,1-Speed Automatic,Electric
802,7,2019 Acura MDX 3.5L,37891,24600, Majestic Black Pearl , Parchment , Front-wheel Drive ,20–27,Gasoline ,9-Speed Automatic,3.5L V6 24V GDI SOHC
803,8,2020 Jeep Grand Cherokee Limited,41570,22193, Diamond Black , Black , Four-wheel Drive ,18–25,Gasoline ,8-Speed Automatic,3.6L V6 24V MPFI DOHC
804,9,2021 Toyota Camry XSE,37300,32031, Wind Chill Pearl / Midnight Black Metallic , Red , Front-wheel Drive ,27–38,Gasoline ,8-Speed Automatic,2.5L I4 16V PDI DOHC
805,10,2021 Acura TLX A-Spec,43995,20298, BA014368 , Red , Front-wheel Drive ,22–30,Gasoline ,10-Speed Automatic,2.0L I4 16V GDI DOHC Turbo
806,11,2019 Audi Q8 3.0T Premium,72881,30117, Orca Black Metallic , Sarder Brown , All-wheel Drive ,17–22,Gasoline ,8-Speed Automatic,3.0L V6 24V GDI DOHC Turbo
807,12,2014 Audi S7 4.0T Prestige quattro,32990,51000, White , – , All-wheel Drive ,17–27,Gasoline ,7-Speed Automatic with Auto-Shift,4.0L V8 32V GDI DOHC Twin Turbo
808,13,2020 Ford Escape SEL,28961,17137, Desert Gold Metallic , Ebony , All-wheel Drive ,26–31,Gasoline ,8-Speed Automatic,2.0L I4 16V GDI DOHC Turbo
809,14,2019 INFINITI QX60 Luxe,36995,15483, Black Obsidian , Graphite , All-wheel Drive ,19–26,Gasoline ,Automatic CVT,3.5L V6 24V GDI DOHC
810,15,2020 Lincoln Corsair Standard,10795,14514, Pristine White , Sandstone , Front-wheel Drive ,22–29,Gasoline ,8-Speed Automatic,2.0L I4 16V GDI DOHC Turbo
811,16,2021 Mazda CX-5 Grand Touring,33291,10945, Machine Gray Metallic , Parchment , All-wheel Drive ,24–30,Gasoline ,6-Speed Automatic,2.5L I4 16V GDI DOHC
812,17,2021 Mercedes-Benz GLC 300 Base 4MATIC,48880,17064, Black , AMG Black , All-wheel Drive ,21–28,Gasoline ,9-Speed Automatic,2.0L I4 16V GDI DOHC Turbo
813,18,2021 BMW X5 xDrive40i,62600,14486, Arctic Gray Metallic , Black , All-wheel Drive ,21–25,Gasoline ,8-Speed Automatic,3.0L I6 24V GDI DOHC Turbo
814,19,2016 Toyota 4Runner Limited,36101,49368, Blue , Redwood , Four-wheel Drive ,17–21,Gasoline ,5-Speed Automatic,4.0L V6 24V MPFI DOHC
815,0,2021 Mercedes-Benz GLC 300 Base,53791,17533, Polar White , AMG Cranberry Red , Rear-wheel Drive ,22–29,Gasoline ,9-Speed Automatic,2.0L I4 16V GDI DOHC Turbo
816,1,2018 Lexus RX 350 RX 350,43997,10367, Atomic Silver , Parchment , Front-wheel Drive ,20–27,Gasoline ,8-Speed Automatic,3.5L V6 24V GDI DOHC
817,2,2019 Honda CR-V EX-L,31995,37527, Crystal Black Pearl , Black , All-wheel Drive ,27–33,Gasoline ,Automatic CVT,1.5L I4 16V GDI DOHC Turbo
818,3,2021 Honda CR-V Touring,39685,16187, Black , Black , All-wheel Drive ,27–32,Gasoline ,Automatic CVT,1.5L I4 16V GDI DOHC Turbo
819,4,2021 Land Rover Range Rover Sport HSE Silver Edition,91259,22796, Santorini Black , Ebony , Four-wheel Drive ,19–24,Gasoline ,Automatic,V6
820,5,2006 Maserati Quattroporte Executive GT,18777,22665, Gray , Avorio , Rear-wheel Drive ,12–15,Gasoline ,6-Speed Automatic with Auto-Shift,4.2L V8 32V MPFI DOHC
821,6,2020 BMW X5 xDrive40i,59995,33628, Carbon Black Metallic , Ivory White , All-wheel Drive ,20–26,Gasoline ,8-Speed Automatic,3.0L I6 24V GDI DOHC Turbo
822,7,2019 Mercedes-Benz GLS 450 Base 4MATIC,59900,31714, Obsidian Black Metallic , Porcelain / Black , All-wheel Drive ,16–22,Gasoline ,9-Speed Automatic,3.0L V6 24V GDI DOHC Twin Turbo
823,8,2020 Lexus NX 300 F Sport,39488,35813, Nebula Gray Pearl , Red , Front-wheel Drive ,22–28,Gasoline ,6-Speed Automatic,2.0L I4 16V PDI DOHC Turbo
824,9,2017 Toyota Highlander Limited,33491,86980, Celestial Silver Metallic , Ash , Front-wheel Drive ,21–27,Gasoline ,8-Speed Automatic,3.5L V6 24V GDI DOHC
825,10,2021 Honda Accord Sport 1.5T,35977,10720, Red , Black , Front-wheel Drive ,29–35,Gasoline ,Automatic CVT,1.5L I4 16V GDI DOHC Turbo
826,11,2021 BMW X3 xDrive30i,45679,15468, Alpine White , Black , All-wheel Drive ,23–29,Gasoline ,8-Speed Automatic,2.0L I4 16V GDI DOHC Turbo
827,12,2021 Toyota Tundra SR5,48000,19162, Cement , – , Four-wheel Drive ,13–17,Gasoline ,6-Speed Automatic,5.7L V8 32V MPFI DOHC
828,13,2022 Genesis GV70 3.5T Sport,62950,10372, Savile Silver , Black , All-wheel Drive ,19–25,Gasoline ,8-Speed Automatic,3.5L V6 24V PDI DOHC Twin Turbo
829,14,2021 Acura RDX Technology Package,44789,13086, White , Ebony , All-wheel Drive ,21–27,Gasoline ,10-Speed Automatic,2.0L I4 16V GDI DOHC Turbo
830,15,2021 Volkswagen ID.4 Pro S,52900,13659, Glacier White , Black , Rear-wheel Drive ,104–89,Electric ,1-Speed Automatic,Electric
831,16,2018 Cadillac XT5 Luxury,31037,24850, Stellar Black Metallic , Jet Black , Front-wheel Drive ,19–26,Gasoline ,8-Speed Automatic,3.6L V6 24V GDI DOHC
832,17,2019 Volvo XC60 T5 Momentum,38500,39335, Onyx Black Metallic , Charcoal , All-wheel Drive ,20–27,Gasoline ,8-Speed Automatic,2.0L I4 16V GDI DOHC Turbo
833,18,2019 Jeep Grand Cherokee Limited,36800,51661, Bright White Clearcoat , Black , Four-wheel Drive ,18–25,Gasoline ,8-Speed Automatic,3.6L V6 24V MPFI DOHC
834,19,2019 Toyota Camry XSE,37633,19644, Midnight Black Metallic , Black , Front-wheel Drive ,22–32,Gasoline ,8-Speed Automatic,3.5L V6 24V PDI DOHC
835,0,2020 Acura MDX 3.5L,37994,20803, Majestic Black Pearl , Ebony , Front-wheel Drive ,20–27,Gasoline ,9-Speed Automatic,3.5L V6 24V GDI SOHC
836,1,2020 Cadillac XT4 Premium Luxury,39991,32556, Twilight Blue Metallic , Jet Black , All-wheel Drive ,22–29,Gasoline ,Automatic,4 Cylinder Engine
837,2,2013 Acura MDX 3.7L Advance,18000,142958, White , Beige , All-wheel Drive ,16–21,Gasoline Fuel ,Transmission w/Dual Shift Mode,300.0HP 3.7L V6 Cylinder Engine Gasoline Fuel
838,3,2021 Honda Pilot EX-L,41188,13508, Crystal Black Pearl , Black , All-wheel Drive ,19–26,Gasoline ,9-Speed Automatic,3.5L V6 24V GDI SOHC
839,4,2022 RAM 2500 Longhorn,94538,562, Bright White Clearcoat , Cattle Tan / Black , Four-wheel Drive ,None,Diesel ,Automatic,6.7L I6 24V DDI OHV Turbo Diesel
840,5,2019 Honda CR-V EX,29500,24105, Lunar Silver Metallic , Black , All-wheel Drive ,27–33,Gasoline ,Automatic CVT,1.5L I4 16V GDI DOHC Turbo
841,6,2020 Tesla Model X Long Range,96888,12994, Pearl White Multi , Black , All-wheel Drive ,99–93,Electric ,1-Speed Automatic,Electric
842,7,2019 BMW 740 i,51944,34981, Magellan Gray Metallic , Black , Rear-wheel Drive ,21–29,Gasoline ,8-Speed Automatic,3.0L I6 24V GDI DOHC Turbo
843,8,2019 BMW X5 xDrive40i,57998,14625, Arctic Gray Metallic , Amarone , All-wheel Drive ,20–26,Gasoline ,8-Speed Automatic,3.0L I6 24V GDI DOHC Turbo
844,9,2021 RAM 3500 Longhorn,86991,31907, Diamond Black , Mountain Brown , Four-wheel Drive ,None,Diesel ,6-Speed Automatic,6.7L I6 24V DDI OHV Turbo Diesel
845,10,2017 Chevrolet Equinox LS,14999,65612, White , Black , Front-wheel Drive ,21–31,Gasoline ,6-Speed Automatic,2.4L I4 16V GDI DOHC
846,11,2019 Jeep Cherokee Latitude Plus,25599,42510, Diamond Black , Black , Four-wheel Drive ,21–29,Gasoline ,9-Speed Automatic,2.4L I4 16V MPFI SOHC
847,12,2021 BMW X3 M40i,58995,11292, Carbon Black Metallic , Canberra Beige , All-wheel Drive ,21–27,Gasoline ,8-Speed Automatic,3.0L I6 24V GDI DOHC Turbo
848,13,2018 BMW X5 M Base,54950,48657, Gray , Silverstone , All-wheel Drive ,14–19,Gasoline ,8-Speed Automatic,4.4L V8 32V GDI DOHC Twin Turbo
849,14,2019 Ford Escape Titanium,30788,18048, White Platinum , Medium Light Stone , Four-wheel Drive ,21–27,Gasoline ,6-Speed Automatic,2.0L I4 16V GDI DOHC Turbo
850,15,2020 Ford F-150 Lariat,43999,62132, Black , Black , Four-wheel Drive ,18–23,Gasoline ,10-Speed Automatic,5.0L V8 32V PDI DOHC
851,16,2019 BMW X5 xDrive40i,53000,23900, Jet Black , Black , All-wheel Drive ,20–26,Gasoline ,8-Speed Automatic,3.0L I6 24V GDI DOHC Turbo
852,17,2018 Nissan Maxima 3.5 SL,29884,22666, Black , Cashmere , Front-wheel Drive ,21–30,Gasoline ,Automatic CVT,3.5L V6 24V MPFI DOHC
853,18,2020 Nissan Rogue S,25808,17309, Caspian Blue , Charcoal , Front-wheel Drive ,26–33,Gasoline ,Automatic CVT,2.5L I4 16V MPFI DOHC
854,19,2021 Audi Q7 55 Premium,71067,19983, Orca Black Metallic , Okapi Brown , All-wheel Drive ,18–23,Gasoline ,7-Speed Automatic,V6
855,0,2021 Audi Q7 55 Premium,71067,19983, Orca Black Metallic , Okapi Brown , All-wheel Drive ,18–23,Gasoline ,7-Speed Automatic,V6
856,1,2019 Jeep Grand Cherokee Limited,36247,37784, Diamond Black , Black , Four-wheel Drive ,18–25,Gasoline ,8-Speed Automatic,3.6L V6 24V MPFI DOHC
857,2,2014 Lexus IS 250 Base,30757,12384, Atomic Silver , Black , All-wheel Drive ,20–27,Gasoline ,6-Speed Automatic,2.5L V6 24V PDI DOHC
858,3,2020 Ford Edge SE,29777,14814, Oxford White , Ebony , All-wheel Drive ,21–28,Gasoline ,8-Speed Automatic,2.0L I4 16V GDI DOHC Turbo
859,4,2020 Ford Explorer Limited,42995,49876, Green , – , Four-wheel Drive ,20–27,Gasoline ,10-Speed Automatic,2.3L I4 16V GDI DOHC Turbo
860,5,2016 Hyundai Genesis 3.8,25592,55855, Casablanca White , Black , All-wheel Drive ,16–25,Gasoline ,8-Speed Automatic,3.8L V6 24V GDI DOHC
861,6,2021 Ford F-150 Lariat,123995,19599, Agate Black Metallic , Black , Four-wheel Drive ,19–24,Gasoline ,10-Speed Automatic,5.0L V8 32V PDI DOHC
862,7,2019 INFINITI Q50 3.0t LUXE,31000,20836, Graphite Shadow , Graphite , All-wheel Drive ,19–27,Gasoline ,7-Speed Automatic,3.0L V6 24V GDI DOHC Twin Turbo
863,8,2020 Toyota Camry XSE,35391,32870, Midnight Black Metallic , Red , Front-wheel Drive ,27–38,Gasoline ,8-Speed Automatic,2.5L I4 16V PDI DOHC
864,9,2017 Toyota Highlander XLE,29998,81856, Midnight Black Metallic , – , Front-wheel Drive ,27,Gasoline ,8-Speed Automatic,3.5L V6 24V GDI DOHC
865,10,2020 Cadillac XT5 Premium Luxury,35000,49459, Dark Mocha Metallic , Jet Black , Front-wheel Drive ,21–28,Gasoline ,9-Speed Automatic,3.6L V6 24V GDI DOHC
866,11,2019 Toyota Highlander LE,32362,22919, Blizzard Pearl , Gray , Front-wheel Drive ,20–27,Gasoline ,8-Speed Automatic,3.5L V6 24V PDI DOHC
867,12,2020 BMW 750 i xDrive,70997,49994, Donington Gray Metallic , Cognac , All-wheel Drive ,17–25,Gasoline ,8-Speed Automatic,4.4L V8 32V GDI DOHC Twin Turbo
868,13,2019 Lexus RX 350 350,46990,19284, Eminent White Pearl , Black , Front-wheel Drive ,20–28,Gasoline ,8-Speed Automatic,3.5L V6 24V PDI DOHC
869,14,2019 Toyota Highlander XLE,38998,28695, Gray , – , All-wheel Drive ,20–26,Gasoline ,Automatic,Regular Unleaded V-6 3.5 L/211
870,15,2021 GMC Yukon Denali,80488,49772, Beige Pearl Metallic , Brownstone / Jet Black , Rear-wheel Drive ,15–20,Gasoline ,10-Speed Automatic,6.2L V8 16V GDI OHV
871,16,2014 Mercedes-Benz C-Class C 250 Sport,14999,57984, Black , Black , Rear-wheel Drive ,22–31,Gasoline ,7-Speed Automatic,1.8L I4 16V GDI DOHC Turbo
872,17,2013 Chevrolet Equinox LS,7998,158885, Black , Black , Front-wheel Drive ,22–32,Gasoline ,6-Speed Automatic,2.4L I4 16V GDI DOHC
873,18,2016 Tesla Model X 70D,70959,49602, Black , – , All-wheel Drive ,101–102,Electric ,1-Speed Automatic,Electric
874,19,2014 Porsche 911 Turbo S,143178,27581, Dark Blue Metallic , Black , All-wheel Drive ,None,Gasoline ,7-Speed Automatic with Auto-Shift,3.8L H6 24V Turbo GDI DOHC
875,0,2019 Jeep Grand Cherokee Limited,36247,37784, Diamond Black , Black , Four-wheel Drive ,18–25,Gasoline ,8-Speed Automatic,3.6L V6 24V MPFI DOHC
876,1,2014 Lexus IS 250 Base,30757,12384, Atomic Silver , Black , All-wheel Drive ,20–27,Gasoline ,6-Speed Automatic,2.5L V6 24V PDI DOHC
877,2,2020 Ford Edge SE,29777,14814, Oxford White , Ebony , All-wheel Drive ,21–28,Gasoline ,8-Speed Automatic,2.0L I4 16V GDI DOHC Turbo
878,3,2020 Ford Explorer Limited,42995,49876, Green , – , Four-wheel Drive ,20–27,Gasoline ,10-Speed Automatic,2.3L I4 16V GDI DOHC Turbo
879,4,2016 Hyundai Genesis 3.8,25592,55855, Casablanca White , Black , All-wheel Drive ,16–25,Gasoline ,8-Speed Automatic,3.8L V6 24V GDI DOHC
880,5,2021 Ford F-150 Lariat,123995,19599, Agate Black Metallic , Black , Four-wheel Drive ,19–24,Gasoline ,10-Speed Automatic,5.0L V8 32V PDI DOHC
881,6,2019 INFINITI Q50 3.0t LUXE,31000,20836, Graphite Shadow , Graphite , All-wheel Drive ,19–27,Gasoline ,7-Speed Automatic,3.0L V6 24V GDI DOHC Twin Turbo
882,7,2020 Toyota Camry XSE,35391,32870, Midnight Black Metallic , Red , Front-wheel Drive ,27–38,Gasoline ,8-Speed Automatic,2.5L I4 16V PDI DOHC
883,8,2017 Toyota Highlander XLE,29998,81856, Midnight Black Metallic , – , Front-wheel Drive ,27,Gasoline ,8-Speed Automatic,3.5L V6 24V GDI DOHC
884,9,2020 Cadillac XT5 Premium Luxury,35000,49459, Dark Mocha Metallic , Jet Black , Front-wheel Drive ,21–28,Gasoline ,9-Speed Automatic,3.6L V6 24V GDI DOHC
885,10,2019 Toyota Highlander LE,32362,22919, Blizzard Pearl , Gray , Front-wheel Drive ,20–27,Gasoline ,8-Speed Automatic,3.5L V6 24V PDI DOHC
886,11,2020 BMW 750 i xDrive,70997,49994, Donington Gray Metallic , Cognac , All-wheel Drive ,17–25,Gasoline ,8-Speed Automatic,4.4L V8 32V GDI DOHC Twin Turbo
887,12,2019 Lexus RX 350 350,46990,19284, Eminent White Pearl , Black , Front-wheel Drive ,20–28,Gasoline ,8-Speed Automatic,3.5L V6 24V PDI DOHC
888,13,2019 Toyota Highlander XLE,38998,28695, Gray , – , All-wheel Drive ,20–26,Gasoline ,Automatic,Regular Unleaded V-6 3.5 L/211
889,14,2021 GMC Yukon Denali,80488,49772, Beige Pearl Metallic , Brownstone / Jet Black , Rear-wheel Drive ,15–20,Gasoline ,10-Speed Automatic,6.2L V8 16V GDI OHV
890,15,2014 Mercedes-Benz C-Class C 250 Sport,14999,57984, Black , Black , Rear-wheel Drive ,22–31,Gasoline ,7-Speed Automatic,1.8L I4 16V GDI DOHC Turbo
891,16,2013 Chevrolet Equinox LS,7998,158885, Black , Black , Front-wheel Drive ,22–32,Gasoline ,6-Speed Automatic,2.4L I4 16V GDI DOHC
892,17,2016 Tesla Model X 70D,70959,49602, Black , – , All-wheel Drive ,101–102,Electric ,1-Speed Automatic,Electric
893,18,2014 Porsche 911 Turbo S,143178,27581, Dark Blue Metallic , Black , All-wheel Drive ,None,Gasoline ,7-Speed Automatic with Auto-Shift,3.8L H6 24V Turbo GDI DOHC
